Date,AAPL,MSFT,NVDA,TSLA,VOO,AMZN,GOOGL,META,BRK-B,JPM
2025-06-11,198.77999877929688,472.6199951171875,142.8300018310547,326.42999267578125,552.8599853515625,213.1999969482422,177.35000610351562,694.1400146484375,488.1400146484375,268.1499938964844
2025-06-12,199.1999969482422,478.8699951171875,145.0,319.1099853515625,554.9500122070312,213.24000549316406,175.6999969482422,693.3599853515625,490.3399963378906,268.239990234375
2025-06-13,196.4499969482422,474.9599914550781,141.97000122070312,325.30999755859375,548.77001953125,212.10000610351562,174.6699981689453,682.8699951171875,487.5400085449219,264.95001220703125
2025-06-16,198.4199981689453,479.1400146484375,144.69000244140625,329.1300048828125,554.0700073242188,216.10000610351562,176.77000427246094,702.1199951171875,490.2300109863281,270.3599853515625
2025-06-17,195.63999938964844,478.0400085449219,144.1199951171875,316.3500061035156,549.3499755859375,214.82000732421875,175.9499969482422,697.22998046875,483.4800109863281,269.5199890136719
2025-06-18,196.5800018310547,480.239990234375,145.47999572753906,322.04998779296875,549.239990234375,212.52000427246094,173.32000732421875,695.77001953125,485.1400146484375,273.9599914550781
2025-06-20,201.0,477.3999938964844,143.85000610351562,322.1600036621094,547.719970703125,209.69000244140625,166.63999938964844,682.3499755859375,484.8500061035156,275.0
2025-06-23,201.5,486.0,144.1699981689453,348.67999267578125,553.3599853515625,208.47000122070312,165.19000244140625,698.530029296875,487.7699890136719,278.2699890136719
2025-06-24,200.3000030517578,490.1099853515625,147.89999389648438,340.4700012207031,559.4400024414062,212.77000427246094,166.77000427246094,712.2000122070312,493.4800109863281,281.260009765625
2025-06-25,201.55999755859375,492.2699890136719,154.30999755859375,327.54998779296875,559.719970703125,211.99000549316406,170.67999267578125,708.6799926757812,486.2099914550781,284.05999755859375
2025-06-26,201.0,497.45001220703125,155.02000427246094,325.7799987792969,564.1500244140625,217.1199951171875,173.5399932861328,726.0900268554688,485.04998779296875,288.75
2025-06-27,201.0800018310547,495.94000244140625,157.75,323.6300048828125,566.9500122070312,223.3000030517578,178.52999877929688,733.6300048828125,485.67999267578125,287.1099853515625
2025-06-30,205.1699981689453,497.4100036621094,157.99000549316406,317.6600036621094,568.030029296875,219.38999938964844,176.22999572753906,738.0900268554688,485.7699890136719,289.9100036621094
2025-07-01,207.82000732421875,492.04998779296875,153.3000030517578,300.7099914550781,567.77001953125,220.4600067138672,175.83999633789062,719.219970703125,489.6099853515625,290.4100036621094
2025-07-02,212.44000244140625,491.0899963378906,157.25,315.6499938964844,570.2899780273438,219.9199981689453,178.63999938964844,713.5700073242188,480.4800109863281,292.0
2025-07-03,213.5500030517578,498.8399963378906,159.33999633789062,315.3500061035156,575.219970703125,223.41000366210938,179.52999877929688,719.010009765625,485.0,296.0
2025-07-07,209.9499969482422,497.7200012207031,158.24000549316406,293.94000244140625,570.6099853515625,223.47000122070312,176.7899932861328,718.3499755859375,478.0299987792969,291.9700012207031
2025-07-08,210.00999450683594,496.6199951171875,160.0,297.80999755859375,570.22998046875,219.36000061035156,174.36000061035156,720.6699829101562,477.4700012207031,282.7799987792969
2025-07-09,211.13999938964844,503.510009765625,162.8800048828125,295.8800048828125,573.6099853515625,222.5399932861328,176.6199951171875,732.780029296875,478.9100036621094,283.1600036621094
2025-07-10,212.41000366210938,501.4800109863281,164.10000610351562,309.8699951171875,575.2899780273438,222.25999450683594,177.6199951171875,727.239990234375,478.2699890136719,288.19000244140625
2025-07-11,211.16000366210938,503.32000732421875,164.9199981689453,313.510009765625,573.219970703125,225.02000427246094,180.19000244140625,717.510009765625,475.8599853515625,286.8599853515625
2025-07-14,208.6199951171875,503.0199890136719,164.07000732421875,316.8999938964844,574.3499755859375,225.69000244140625,181.55999755859375,720.9199829101562,476.30999755859375,288.70001220703125
2025-07-15,209.11000061035156,505.82000732421875,170.6999969482422,310.7799987792969,571.8599853515625,226.35000610351562,182.0,710.3900146484375,470.1300048828125,286.54998779296875
2025-07-16,210.16000366210938,505.6199951171875,171.3699951171875,321.6700134277344,573.739990234375,223.19000244140625,182.97000122070312,702.9099731445312,471.30999755859375,285.82000732421875
2025-07-17,210.02000427246094,511.70001220703125,173.0,319.4100036621094,577.1799926757812,223.8800048828125,183.5800018310547,701.4099731445312,473.3999938964844,289.8999938964844
2025-07-18,211.17999267578125,510.04998779296875,172.41000366210938,329.6499938964844,576.9199829101562,226.1300048828125,185.05999755859375,704.280029296875,473.79998779296875,291.2699890136719
2025-07-21,212.47999572753906,510.05999755859375,171.3800048828125,328.489990234375,577.9500122070312,229.3000030517578,190.10000610351562,712.969970703125,474.4100036621094,290.9700012207031
2025-07-22,214.39999389648438,505.2699890136719,167.02999877929688,332.1099853515625,577.9500122070312,227.47000122070312,191.33999633789062,704.8099975585938,478.1300048828125,291.42999267578125
2025-07-23,214.14999389648438,505.8699951171875,170.77999877929688,332.55999755859375,582.8599853515625,228.2899932861328,190.22999572753906,713.5800170898438,482.6300048828125,296.760009765625
2025-07-24,213.75999450683594,510.8800048828125,173.74000549316406,305.29998779296875,583.260009765625,232.22999572753906,192.1699981689453,714.7999877929688,480.6000061035156,296.54998779296875
2025-07-25,213.8800048828125,513.7100219726562,173.5,316.05999755859375,585.5800170898438,231.44000244140625,193.17999267578125,712.6799926757812,484.07000732421875,298.6199951171875
2025-07-28,214.0500030517578,512.5,176.75,325.5899963378906,585.4400024414062,232.7899932861328,192.5800018310547,717.6300048828125,481.70001220703125,298.2799987792969
2025-07-29,211.27000427246094,512.5700073242188,175.50999450683594,321.20001220703125,583.9199829101562,231.00999450683594,195.75,700.0,476.55999755859375,297.0400085449219
2025-07-30,209.0500030517578,513.239990234375,179.27000427246094,319.0400085449219,583.2100219726562,230.19000244140625,196.52999877929688,695.2100219726562,476.0,299.6300048828125
2025-07-31,207.57000732421875,533.5,177.8699951171875,308.2699890136719,581.02001953125,234.11000061035156,191.89999389648438,773.4400024414062,471.8800048828125,296.239990234375
2025-08-01,202.3800048828125,524.1099853515625,173.72000122070312,302.6300048828125,571.4500122070312,214.75,189.1300048828125,750.010009765625,472.8399963378906,289.3699951171875
2025-08-04,203.35000610351562,535.6400146484375,180.0,309.260009765625,580.1400146484375,211.64999389648438,195.0399932861328,776.3699951171875,459.1099853515625,294.260009765625
2025-08-05,202.9199981689453,527.75,178.25999450683594,308.7200012207031,577.3499755859375,213.75,194.6699981689453,763.4600219726562,464.19000244140625,291.3699951171875
